code_blocks_index,kernel_id,code_block_id,predicted_smell,additional_smells
9876,44351245,6,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9877,44351245,7,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9878,52748519,0,1,['Long Method']
9879,52748519,1,0,['Long Method']
9880,52748519,2,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9881,52748519,3,0,[]
9882,52748519,4,0,"['Long Method', 'Complex Conditions']"
9883,52748519,5,0,"['Long Method', 'Complex Conditions']"
9884,52748519,6,0,[]
9885,52748519,7,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9886,52748519,8,0,"['Long Method', 'Magic Numbers']"
9887,52748519,9,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9888,52748519,10,1,[]
9889,52748519,11,0,[]
9890,44809691,0,0,"['Long Method', 'Magic Numbers']"
9891,44809691,1,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9892,44809691,2,0,"['Long Method', 'Too Many Arguments', 'Dead Code', 'Complex Conditions']"
9893,44809691,3,1,"['Long Method', 'Complex Conditions']"
9894,44809691,4,0,"['Long Method', 'Magic Numbers']"
9895,44809691,5,0,[]
9896,48325623,0,0,"['Long Method', 'Magic Numbers']"
9897,48325623,1,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9898,48325623,2,0,"['Long Method', 'Magic Numbers']"
9899,43983810,0,0,"['Long Method', 'Magic Numbers']"
9900,43983810,1,0,"['Long Method', 'Complex Conditions']"
9901,43983810,2,0,"['Long Method', 'Magic Numbers']"
9902,45436490,0,0,"['Long Method', 'Magic Numbers']"
9903,45436490,1,0,"['Long Method', 'Complex Conditions']"
9904,45436490,2,0,"['Long Method', 'Magic Numbers']"
9905,44361370,0,0,"['Long Method', 'Magic Numbers']"
9906,44361370,1,0,"['Long Method', 'Complex Conditions']"
9907,44361370,2,0,"['Long Method', 'Magic Numbers']"
9908,44361370,3,0,[]
9909,45835722,0,0,"['Long Method', 'Magic Numbers']"
9910,45835722,1,0,"['Long Method', 'Complex Conditions']"
9911,45835722,2,0,"['Long Method', 'Magic Numbers']"
9912,44888618,0,0,['Magic Numbers']
9913,44888618,1,1,[]
9914,44888618,2,0,['Magic Numbers']
9915,44888618,3,0,[]
9916,44888618,4,0,"['Long Method', 'Magic Numbers']"
9917,44888618,5,0,[]
9918,44888618,6,0,[]
9919,44888618,7,0,['Magic Numbers']
9920,44888618,8,1,[]
9921,44888618,9,0,[]
9922,44888618,10,0,['Long Method']
9923,44888618,11,1,[]
9924,44888618,12,0,[]
9925,44439640,0,0,"['Long Method', 'Magic Numbers']"
9926,44439640,1,1,"['Long Method', 'Complex Conditions']"
9927,44439640,2,1,"['Long Method', 'Magic Numbers']"
9928,44439640,3,0,['Magic Numbers']
9929,44439640,4,0,"['Long Method', 'Magic Numbers']"
9930,44439640,5,1,[]
9931,44439640,6,1,[]
9932,44439640,7,1,[]
9933,44439640,8,0,['Complex Conditions']
9934,44439640,9,0,[]
9935,44439640,10,0,['Magic Numbers']
9936,44439640,11,0,['Long Method']
9937,44439640,12,0,[]
9938,44439640,13,0,[]
9939,44439640,14,0,[]
9940,44439640,15,0,[]
9941,44439640,16,0,[]
9942,44439640,17,0,[]
9943,44439640,18,0,['Long Method']
9944,44439640,19,0,[]
9945,44439640,20,0,"['Long Method', 'Complex Conditions']"
9946,44439640,21,0,[]
9947,44439640,22,0,[]
9975,45365843,0,1,"['Long Method', 'Complex Conditions']"
9976,45365843,1,1,[]
9977,45365843,2,0,[]
9978,45365843,3,0,['Magic Numbers']
9979,45365843,4,0,[]
9980,45365843,5,0,"['Long Method', 'Magic Numbers']"
9981,45365843,6,0,"['Long Method', 'Too Many Arguments', 'Complex Conditions']"
9982,45365843,7,0,"['Long Method', 'Magic Numbers']"
9983,45365843,8,0,"['Magic Numbers', 'Complex Conditions']"
9984,45365843,9,0,[]
9985,45365843,10,0,['Magic Numbers']
9986,45365843,11,0,"['Magic Numbers', 'Too Many Arguments', 'Complex Conditions']"
9987,45365843,12,0,['Long Method']
9988,45365843,13,0,"['Magic Numbers', 'Complex Conditions']"
9989,45365843,14,0,[]
9990,45365843,15,0,"['Long Method', 'Complex Conditions']"
9991,45365843,16,0,"['Long Method', 'Complex Conditions']"
9992,45365843,17,0,[]
9993,45365843,18,0,"['Long Method', 'Too Many Arguments']"
9994,45365843,19,0,['Magic Numbers']
9995,45365843,20,0,['Magic Numbers']
9996,45365843,21,0,['Magic Numbers']
9997,45365843,22,0,[]
9998,45365843,23,0,[]
9999,45365843,24,0,[]
10000,45365843,25,0,['Magic Numbers']
10001,45365843,26,0,[]
10002,45365843,27,0,[]
10003,45365843,28,0,['Magic Numbers']
10004,45365843,29,0,[]
10005,46662684,0,0,[]
10006,46662684,1,0,[]
10007,46662684,2,0,['Long Method']
10008,46662684,3,0,[]
10009,46662684,4,0,['Magic Numbers']
10010,46662684,5,0,[]
10011,46662684,6,0,"['Long Method', 'Magic Numbers', 'Too Many Arguments']"
10012,46662684,7,0,[]
10013,46662684,8,0,['Magic Numbers']
10014,46662684,9,0,"['Long Method', 'Complex Conditions']"
10015,46662684,10,0,[]
10016,46662684,11,0,"['Long Method', 'Magic Numbers']"
10017,46662684,12,0,[]
10018,46662684,13,0,['Magic Numbers']
10019,46662684,14,0,['Magic Numbers']
10020,46662684,15,0,[]
10021,46662684,16,0,[]
10022,46662684,17,0,[]
10023,46662684,18,0,[]
10024,46662684,19,0,[]
10025,46662684,20,0,[]
10026,46662684,21,0,[]
10027,46662684,22,0,['Magic Numbers']
